title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Club lost peace pipe,"Letter to the editor berating Le Club Calumet of Augusta, Maine, for its refusal of Nancy Albert Ellis' membership bid on account of her sex. The author seeks a peaceful resolution to what became a controversial issue surrounding the inclusion of women in Club ranks.","Bickerman, Karen L.",,,1992 November 5,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Readfield ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Men should do it all,"Letter to the editor calling for gender equality in cutural organizations. This comes in support of Nancy Albert Ellis, whose bid to join the Calumet Club in Augusta, Maine, was rejected, and ultimately denied in a decision by the Maine Supreme Court.","Cline, Claire",,,1992 November 5,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Readfield woman denied Calumet membership will not appeal,"Nancy Albert Ellis, a woman whose membership application to Le Club Calumet in Augusta, Maine, was denied based on her sex, and who lost a legal battle with the Club that was taken all the way to the Maine Supreme Court, does not appeal the decision to a higher court.","Hale, Karlene K.",,,1992 July 16,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Readfield ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Le Club Calumet suspends brothers for backing Ellis,"Nancy Albert Ellis' father and uncle, Demetrius and Henry Albert, were suspended by Le Club Calumet after refusing to appear before their executive board to discuss their public support of Ellis' controversial bid for membership in the all-male, Augusta, Maine, club.","Cartwright, Steve",,,1992 October 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Family;Gender and Sexuality;Government and Politics;Readfield ME;Sand Hill ME;Windsor ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Freedom of association,Letter to the editor that claims to be in support of the Maine Supreme Court decision to protect the all-male Le Club Calumet's freedom of association.,"Stevens, Deane S.",,,1992 May 28,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Portland ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
French women must unite,"Letter to the editor calling upon ""all women of French ancestry"" to unite in response to the Maine Supreme Court's decision to allow the Calumet Club of Augusta, Maine, to refuse membership to women.","Huff, Phil",,,1992 May 28,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Family;Gender and Sexuality;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Equal or a step down?,"Letter to the editor questioning the meaning of the phrase ""equal rights"" as it has been used in the conversation between Nancy Albert Ellis and the all-male Club Calumet of Augusta, Maine.","St. Hilaire, Eleanor",,,1992 May 28,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME;Winthrop ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Anti-Calumet attitude,"Letter to the editor berating Augusta, Maine's Kennebec Journal for its selective coverage of the controversy involving Le Club Calumet and Nancy Ellis - a battle over gender and club membership that landed both parties in the Maine Supreme Court.","Violette, Maurice",,,1992 May 28,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Court rules Calumet can exclude women,"In May, 1992, the Maine State Supreme Court ruled that Le Club Calumet, a Franco-American men's club in Augusta, Maine, can exclude women as members from its organization. This decision was based on the court's finding that the Club was, in fact, a private accommodation, not a public one. Laws regarding the private status of ethnicity-based social clubs allow such clubs to limit their membership based on a number of unique characteristics - including sex.","Hale, Karlene K.",,,1992 May 23-24,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Ellis wants media attention,"Letter to the editor questioning the motives of Nancy Albert Ellis in her filing suit against Le Club Calumet of Augusta, Maine, for refusing her a membership based on her sex - a suit she eventually lost in the Maine Supreme Court.","Dill, Thomas",,,1992 May 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Calumet hurt its own,"Letter to the editor opposed to the Maine Supreme Court's decision in favor of Le Club Calumet barring women from membership in its Augusta, Maine, organization.","Betit, Elizabeth",,,1992 May 29,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Acculturation and Assimilation;Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Maine woman seeks entry into ethnic club,"A Boston Globe update on the Maine Supreme Court case of the Maine Human Rights Commission and Nancy Ellis vs. Le Club Calumet, regarding the issue of a private accommodation limiting its membership based on ethnic and sex discriminations and if, as Ellis contends, the Club is in fact a public, not private, organization.","Goodman, Denise",,,1992 March 22,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/1536853"">1536853</a>","1992, Augusta, Maine",,,,,,,,,,,,"Boston, Massachusetts",,,,,The Boston Globe,"<div class=""element-text""><a href=""http://www.boston.com/bostonglobe/"">http://www.boston.com/bostonglobe/</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Leeds ME;Lewiston ME;New England;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Calumet appeal argued in court,"Le Club Calumet, a Franco American men's social club in Augusta, Maine, appealed to the Maine Supreme Court a decision made by the superior court that would have forced the club to admit women as members. This article covers the beginning of the arguments heard at the highest court in Maine.","Hale, Karlene K.",,,1992 March 7,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Portland ME;Readfield ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
State's highest court to hear Calumet appeal,"Le Club Calumet of Augusta, Maine, appealed to the Maine Supreme Court to overturn a superior court decision forcing it to change its organizational bylaws and admit women as members.","Hale, Karlene K.",,,1992 March 5,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1992, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Readfield ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Judge rejects Ellis' request for lien on Le Club Calumet,"Kennebec County (Maine) Superior Court judge rejects Nancy Ellis' bid to attach a lien to Calumet Club property in the case that, if her lawsuit against the club is victorious, the club disbands, sells land, and refuses coverage of her legal fees.","Brack, Ken",,,1991 October 16,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1991, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Readfield ME;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
Not private vs. public,"A letter to the editor in response to Maurice Violette's ""An Open Letter..."" (9 October 1991), contesting Violette's fixation on the matter of ""public vs. private"" as the keystone of the debate surrounding Le Club Calumet's recent Kennebec County, Maine, courtroom loss, and its being forced by law to admit women to the ranks of its membership.","Michaud, Gerald P.",,,1991 October 14,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1991, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Farmingdale ME;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
An Open Letter to Whom It May Concern: A Rebuttal to Calumet Club Superior Court's Judgment,"A lengthy open letter concerning the potential effects of Kennebec County Superior Court's ruling against Le Club Calumet, charging it to begin admitting women into the membership ranks of its historically all-male establishment in Augusta, Maine. The letter's primary concern is the court's designation of the Club as a ""public accommodation,"" not a private one, that might potentially be forced to admit any person without regard for ethnicity.","Violette, Maurice",,,1991 October 9,,English,,,,Newspaper Article,"<a href=""http://www.worldcat.org/oclc/8814143"">8814143</a>;<a href=""http://www.worldcat.org/oclc/60630676"">60630676</a>","1991, Augusta, Maine",,,,,,,,,,,,"Augusta, Maine",,,,,Kennebec Journal,"<div class=""element-text""><a href=""http://www.kjonline.com"">http://www.kjonline.com</a></div>",,,,,,Acculturation and Assimilation;Augusta ME;Clubs and Societies;Community: Customs and Social Life;Ethnicity and Collective Identity;Gender and Sexuality;Government and Politics;Personal History: Biography and Oral History;Sand Hill ME,Newspaper & Magazine Articles | Articles de journaux et de magazines
