,title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags
1540,Reflets et lumie√å‚Ç¨re : Porte ouverte sur la communaute√å¬Å de Old Town,"Second episode in a public broadcasting documentary series on Franco Americans in Maine at the beginning of the 1980s. Composed of two major segments. In the first segment, a video essay entitled ""Bells and Whistles,"" Eugene Paradis guides viewers through the history of Old Town, Maine, up to the present. The second segment is a closer look into the French Island community of Old Town. Both segments are introduced in French with English subtitles, while the segments themselves are mostly in English with portions of subtitled French conversation. The program is followed by a brief reaction by French-speaking puppets, ""Patate"" et ""Pitune.""","Greenman, John",,,1981,"Sorg, Marcella ;Labbe√å¬Å, Yvon ;Pelletier, Raymond ;Paradis, Eugene ;Yvon, Bernard ;Gallagher, Jim ;Bolduc, Claire ",English and franÁais,,,,TV Broadcast,,"1980s, Old Town, Maine",,,"Greenman, John ","Duplessis, Ludger (co-host);Duplessis, Steffan (co-host)",2,English and franÁais,Maine Public Broadcasting Network (MPBN),,,,,,,,,,,,,,,,https://francolibrary.com/archive/files/a9859ff2f34f3bcc9ba8d0a4addec64f.jpg,Acculturation and Assimilation;Bradley ME;Community: Customs and Social Life;Education;Family;Forestry;French Island ME;Labor History;Language and Linguistics;Milford ME;Mills and Mill Work;Native Americans;Old Town ME;Religion;Social History;Youth
1541,"Ron Currie, Jr. discusses Everything Matters!","Waterville, Maine, writer, Ron Currie, Jr., discusses his book ""Everything Matters!,"" his life, and his writing, and takes questions from Duke University's class of 2014. Currie's novel was chosen to be read and discussed by the entire first-year class at Duke.",Duke Alumni Association,Watch: VIDEO,,2010 August 31,Duke Alumni Association,English,,,Streaming Video ,Video Recording,,"2010; Durham, North Carolina",,,,,,,,,,0:51:07,,"Durham, North Carolina",,,,,,http://www.youtube.com/watch?v=R_461JCPEus&feature=youtube_gdata_player,,,,,,Education;Fiction and Literature;Maine;North Carolina;Personal History: Biography and Oral History;Waterville ME
1542,L'identitÈ culturelle : les Franco-AmÈricains de la Nouvelle-Angleterre,"Une description des moeurs et de la vie franco-amÈricaine dans la Nouvelle-Angleterre. Une exploration de la survivance dans le contexte d'une histoire prÈcise et d'un avenir imprÈvisible pour un peuple francophone aux Etats-Unis. Etude sociologique comprÈhensif des Franco-AmÈricains, du dix-neuviiËme siiËcle jusqu'√É¬† 1983.","PÈloquin-FarÈ, Louise ",,Didier,1983,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/11599243"">11599243</a>",18e siiËcle - 20e siiËcle; Nouvelle-Angleterre,,,,,,,,,,,159,"Paris, France",Didier,,2278035398,,,L'identitÈ culturelle... sur Google Books,,,,,https://francolibrary.com/archive/files/299579827028e770ae979cb615afc32c.jpg,Amherst MA;Boston MA;Bristol CT;Burlington VT;California;Community: Customs and Social Life;Connecticut;Demography;Dover NH;Education;Emigration and Immigration;Ethnicity and Collective Identity;Fall River MA;Florida;Gender and Sexuality;Hartford CT;Holyoke MA;Illinois;Indiana;Journalism;Language and Linguistics;Lewiston ME;Louisiana;Lowell MA;Manchester NH;Maryland;Massachusetts;Michigan;Minnesota;Missouri;Nashua NH;New England;New Jersey;New York;Nonfiction;Nonfiction -- Social Sciences;Nonfiction -- Sociology;Ohio;Pennsylvania;Portland ME;Providence RI;Religion;Rhode Island;Southbridge MA;Springfield MA;Texas;United States;Vermont;Virginia;Washington;Wisconsin;Woonsocket RI
1543,A Popular History of the Catholic Church in the United States,"A single volume on the history of the Catholic Church in North America: from Columbus' arrival in 1492 to the French Jesuits and Native Americans of the 16th and 17th centuries, to the Irish of the 18th and 19th, up to the America of the period of the book's publication. A late-nineteenth-century perspective on the growth of Catholicism in America written by the Archbishop of New York. Some comments on the state of religious freedom in the early United States. Chapters devoted to Catholic male and female religious orders in the United States, as well as the state of Catholic education, art, print media, and other subjects concerning American Catholic expression. According to the author, published in the United States partly as an attempt to counter the decline of ""public virtue"" he saw evidenced in the content of newspapers and public discussion.  From a review of the text published therein: ""[This volume] gives a rapid and faithful sketch of the progress of the Church in North America from the days of Columbus to the present year [1876]..."" (Manhattan Monthly, xviii)","Murray, John O'Kane ",Full text,D. & J. Sadlier and Company,1876,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/6910728"">6910728</a>",15th century - 19th century; North America,,,,,,,,,,,648,"New York, New York",Sadlier,,,,,A Popular History of the Catholic Church in the United States @ Google Books;A popular History of the Catholic Church in the United States @ Google Books,,,,,https://francolibrary.com/archive/files/5e6752f01548aa7dbc55a19ea0aa70a4.png,Art and Architecture;Baltimore MD;Boston MA;Canada;Cincinnatti OH;Education;Emigration and Immigration;Fiction and Literature;German Americans;Government and Politics;Irish Americans;Italian Americans;Journalism;Native Americans;New England;New Orleans LA;New York NY;Nonfiction;Nonfiction -- History -- Religion;North America;Poetry;Religion;United States
1544,A Stigmatist : Marie-Rose Ferron,"An impassioned tribute to Marie-Rose Ferron, or ""Little Rose,"" of Woonsocket, Rhode Island. Little Rose is revered in local Catholic mysticism for her experience of the stigmata - the miraculous appearance of the wounds of Christ on her body - and the piety with which she led her short life. This book shares the story of Rose and the Ferron family through recollections, second-hand accounts, and historical research. A unique portrayal of the Franco American community of Woonsocket through the lens of its devout religiosity around the time of the Sentinellist Affair. Features the community's remembrances, its prayers, the phenomena it attributes to Rose, etc. Strangely crafted, with each chapter filled by often disconnected events related in single paragraphs separated by title headers. ","Savard Bonin, Jeanne ",,E√å¬Åditions Paulines,1988,,English (traduction du franÁais),,,,Book,"<a href=""http://www.worldcat.org/oclc/166317572"">166317572</a>","20th century, Woonsocket, Rhode Island",,,,,,,,,,,265,"Sherbrooke, QuÈbec",E√å¬Åditions Paulines,,9.78289E+12,,,A Stigmatist @ Google Books (limited preview available),,,,,https://francolibrary.com/archive/files/469c5e25c247a979e6223a8bd7012c9a.JPG,Community: Customs and Social Life;Death and Disaster;Fall River MA;Family;Illness;New England;Providence RI;QuÈbec;Religion;Woonsocket RI
1545,Out of Work : The First Century of Unemployment in Massachusetts,"A history of unemployment and the unemployed in Massachusetts during the hundred years previous to the stock market collapse of 1929. A study of the jobless - their backgrounds, conditions, and the social and political climate of their day -  in Boston, in the state of Massachusetts, and in the United States more broadly. Attempts to fill a gap in scholarship on Massachusetts unemployment before 1930. Presents some untapped research data from that earlier period as a preface and fitting segue to a segment on the federal economic and labor reforms of the 1930s. Includes charts, graphs, and maps with respect to Massachusetts labor and unemployment statistics. Unemployment with respect to age, gender, naturalization status, the state of organized labor, and urbanity or rurality. Contains a rare sketch of Boston and New York City social justice activist, Urbain J. Ledoux - a.k.a. ""Mr. Zero.""","Keyssar, Alexander ",Preview,Cambridge University Press,1986,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/12555862"">12555862</a>","19th century - early 20th century; Massachusetts, United States",,,,,,,,,,,492,"New York, New York",Cambridge University Press,,9.78052E+12,,,Out of Work... @ Cambridge University Press;Out of Work... @ Google Books,,,,,https://francolibrary.com/archive/files/53d7a24bad6fc95624943f7a4b093c4a.jpg,Boston MA;Brockton MA;Business and Economics;Demography;Emigration and Immigration;Family;Gender and Sexuality;Government and Politics;Irish Americans;Italian Americans;Labor History;Lynn MA;Massachusetts;Mills and Mill Work;New York NY;Nonfiction;Nonfiction -- History -- Labor and Social;Portuguese Americans;Social History;Springfield MA;Youth
1546,"Bishop Celebrates One of Final Masses at Saint AndrÈ, Biddeford","Brief article on a Roman Catholic mass celebrated by Bishop of the Diocese of Portland, Maine, Richard Malone, at St. AndrÈ Church, Biddeford, Maine. This ceremony was held, in tribute to the parish, two months before the occasion of the church's closing on December 31, 2010. St. AndrÈ Church was opened in 1910.",Unknown,,,2010 October 30,,English,,,,Web Page,,"2010, Biddeford, Maine",,,,,,,,,,,,,,,,,,http://www.portlanddiocese.net/newsroom.php?nid=618 (full text available here),,,,,,Acculturation and Assimilation;Biddeford ME;Community: Customs and Social Life;Portland ME;Religion
1547,Speaking in Tongues,"Documentary film on multilingual and multicultural education in the United States. The personal, social, and political implications of teaching in languages other than English, and the complex realities of immigrant families' hopes for their children's education. Set in California, in the context of various states considering ""English only"" legislation. Considers the developmental benefits of multilingual youth education. From PatchWork Productions: ""In a time where 31 states have passed English Only initiatives, one urban school district is exploring the provocative notion that speaking a foreign language can be a national asset. We follow four diverse students and their families as they encounter the challenges and delights of becoming fluent in two languages. As we witness their journey, we see how speaking more than one language changes them, their families, their communities, and maybe even the world.""","Jarmel, Marcia;Schneider, Ken",,,2010,,English (Spanish and Chinese audio and subtitles),,,,Film,"<a href=""http://www.worldcat.org/oclc/435619912"">435619912</a>","2010, California, United States",Documentary,PatchWorks Productions,,,,,,,,0:57:00,,,,,,,,http://speakingintonguesfilm.info (see film trailer here),,,,,https://francolibrary.com/archive/files/8b0b3848eeaf574974d2107aa327a608.JPG,California;Demography;Education;Film and Television;Government and Politics;Language and Linguistics;San Francisco CA;United States
1548,Que√å¬Åbec - Boston : Celebrating New England - Nouvelle France : 350 years of Partnership in Shaping North America,"Un livre bilingue - un demi en anglais, un demi en franÁais - qui cÈliËbre la grande histoire de Boston et de QuÈbec, de la Nouvelle Angleterre et de la Nouvelle France, et leurs intersections. Du dix-septiiËme siiËcle jusqu'a 1980. La premiiËre partie est composÈ d'essais historiques sur la vie au QuÈbec avant de la naissance des Etats-Unis comme pays nord-amÈricain. This first half of the text, in French, shows the Quebec-Boston relationship from the perspective of New France and Canada. The second half, in English, contains essays about Boston in the 18th and 19th century is it likely concerned its Canadian neighbors. Both sections, written by a separate author, seem to take a complementary perspective of the Quebec-Boston relationship. Contains one essay entitled, ""French-Canadians in New England: Franco-Americans."" Prefaced with a letter written by RenÈ LÈvesque.","Duval, Andre√å¬Å;Wade, Mason",,DÈlÈgation du QuÈbec en Nouvelle France,1980,,en; fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/301288843"">301288843</a>","16e siiËcle - 20th century; AmÈrique du nord, Canada, United States ",,,,,,,,,,,120,"Boston, Massachusetts",,,,,,Que√å¬Åbec - Boston : Celebrating New England - Nouvelle France... @ Google Books,,,,,https://francolibrary.com/archive/files/006dfa04210164c44d5e83e345e0a3b8.jpg,Acadians;Boston MA;Canada;Ethnicity and Collective Identity;France;Government and Politics;Kennebec River Valley;Maine;Massachusetts;MontrÈal QC;Native Americans;New England;Nonfiction;Nonfiction -- History -- Economic and Industrial;QuÈbec;United States;War
1549,"The ""Dit"" Name : French-Canadian Surnames, Aliases, Adulterations, and Anglicizations","American exploration of the transition and development of French Canadian surnames in the United States, with a particular emphasis on those names now found in various forms in the New England states. The term ""dit,"" translated as ""called"" or ""a.k.a.,"" refers to the disconnect between one's spoken name and one's actual given name or family surname. Originally published in 1993 under the shortened title, ""French-Canadian surnames, aliases, adulterations, and anglicizations.""","Quintin, Robert",,Quintin Publications,1998,,English and franÁais,,,,Book,"<a href=""http://www.worldcat.org/oclc/40965450"">40965450</a>","20th century, New England",,,,,,,,,,,171,"Pawtucket, Rhode Island",Quintin Publications,,,,,"The ""Dit"" Name... @ Quintin Publications  Robert Quintin @ Quintin Publications  The ""Dit"" Name... @ Google Books",,,,,,Acculturation and Assimilation;Canada;Family;Genealogy;Language and Linguistics;New England;QuÈbec
